Short_Name,Cross_Section_pb,Uncertainty_pb,Status,MCM,DAS
WRtoNEltoElElJJ_MWR8000_N1300,7.194e-06,4.581e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05656,/WRtoNEltoElElJJ_MWR8000_N1300_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N1500,6.043e-06,4.023e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05657,/WRtoNEltoElElJJ_MWR8000_N1500_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N1700,5.185e-06,3.519e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05658,/WRtoNEltoElElJJ_MWR8000_N1700_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N1900,4.538e-06,3.058e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05659,/WRtoNEltoElElJJ_MWR8000_N1900_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N2100,4.054e-06,2.607e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05660,/WRtoNEltoElElJJ_MWR8000_N2100_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N2300,3.653e-06,2.322e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05661,/WRtoNEltoElElJJ_MWR8000_N2300_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N2500,3.355e-06,1.932e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05662,/WRtoNEltoElElJJ_MWR8000_N2500_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N2700,3.115e-06,1.856e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05663,/WRtoNEltoElElJJ_MWR8000_N2700_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N2900,2.885e-06,1.829e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05664,/WRtoNEltoElElJJ_MWR8000_N2900_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N300,2.584e-05,1.448e-08,new,EXO-RunIISummer20UL16MiniAODAPVv2-05690,/WRtoNEltoElElJJ_MWR8000_N300_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N3100,2.698e-06,1.619e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05665,/WRtoNEltoElElJJ_MWR8000_N3100_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N3300,2.528e-06,1.531e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05666,/WRtoNEltoElElJJ_MWR8000_N3300_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N3500,2.365e-06,1.351e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05667,/WRtoNEltoElElJJ_MWR8000_N3500_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N3700,2.215e-06,1.209e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05668,/WRtoNEltoElElJJ_MWR8000_N3700_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N3900,2.073e-06,1.181e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05669,/WRtoNEltoElElJJ_MWR8000_N3900_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N4100,1.94e-06,1.26e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05670,/WRtoNEltoElElJJ_MWR8000_N4100_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N4300,1.793e-06,1.005e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05671,/WRtoNEltoElElJJ_MWR8000_N4300_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N4500,1.661e-06,9.654e-10,new,EXO-RunIISummer20UL16MiniAODAPVv2-05672,/WRtoNEltoElElJJ_MWR8000_N4500_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N4700,1.526e-06,9.155e-10,new,EXO-RunIISummer20UL16MiniAODAPVv2-05673,/WRtoNEltoElElJJ_MWR8000_N4700_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N4900,1.395e-06,8.044e-10,new,EXO-RunIISummer20UL16MiniAODAPVv2-05674,/WRtoNEltoElElJJ_MWR8000_N4900_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N500,1.878e-05,1.125e-08,new,EXO-RunIISummer20UL16MiniAODAPVv2-05691,/WRtoNEltoElElJJ_MWR8000_N500_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N5100,1.264e-06,6.95e-10,new,EXO-RunIISummer20UL16MiniAODAPVv2-05675,/WRtoNEltoElElJJ_MWR8000_N5100_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N5300,1.131e-06,6.337e-10,new,EXO-RunIISummer20UL16MiniAODAPVv2-05676,/WRtoNEltoElElJJ_MWR8000_N5300_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N5500,1.003e-06,5.306e-10,new,EXO-RunIISummer20UL16MiniAODAPVv2-05677,/WRtoNEltoElElJJ_MWR8000_N5500_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N5700,8.814e-07,4.447e-10,new,EXO-RunIISummer20UL16MiniAODAPVv2-05678,/WRtoNEltoElElJJ_MWR8000_N5700_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N5900,7.602e-07,3.893e-10,new,EXO-RunIISummer20UL16MiniAODAPVv2-05679,/WRtoNEltoElElJJ_MWR8000_N5900_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v3/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N6100,6.443e-07,3.607e-10,new,EXO-RunIISummer20UL16MiniAODAPVv2-05680,/WRtoNEltoElElJJ_MWR8000_N6100_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N6300,5.322e-07,3.149e-10,new,EXO-RunIISummer20UL16MiniAODAPVv2-05681,/WRtoNEltoElElJJ_MWR8000_N6300_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N6500,4.292e-07,2.387e-10,new,EXO-RunIISummer20UL16MiniAODAPVv2-05682,/WRtoNEltoElElJJ_MWR8000_N6500_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N6700,3.328e-07,1.984e-10,new,EXO-RunIISummer20UL16MiniAODAPVv2-05683,/WRtoNEltoElElJJ_MWR8000_N6700_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N6900,2.468e-07,1.492e-10,new,EXO-RunIISummer20UL16MiniAODAPVv2-05684,/WRtoNEltoElElJJ_MWR8000_N6900_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N700,1.417e-05,8.234e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05692,/WRtoNEltoElElJJ_MWR8000_N700_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N7100,1.708e-07,9.697e-11,new,EXO-RunIISummer20UL16MiniAODAPVv2-05685,/WRtoNEltoElElJJ_MWR8000_N7100_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N7300,1.077e-07,6.573e-11,new,EXO-RunIISummer20UL16MiniAODAPVv2-05686,/WRtoNEltoElElJJ_MWR8000_N7300_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N7500,5.856e-08,3.708e-11,new,EXO-RunIISummer20UL16MiniAODAPVv2-05687,/WRtoNEltoElElJJ_MWR8000_N7500_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N7700,2.504e-08,1.389e-11,new,EXO-RunIISummer20UL16MiniAODAPVv2-05688,/WRtoNEltoElElJJ_MWR8000_N7700_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N7900,7.265e-09,3.625e-12,new,EXO-RunIISummer20UL16MiniAODAPVv2-05689,/WRtoNEltoElElJJ_MWR8000_N7900_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNEltoElElJJ_MWR8000_N900,1.101e-05,7.113e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05693,/WRtoNEltoElElJJ_MWR8000_N900_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
