Short_Name,Cross_Section_pb,Uncertainty_pb,Status,MCM,DAS
WRtoNMutoMuMuJJ_MWR6000_N900,7.986e-05,4.799e-08,new,EXO-RunIISummer20UL16MiniAODAPVv2-05758,/WRtoNMutoMuMuJJ_MWR6000_N900_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N100,3.706e-05,1.905e-08,new,EXO-RunIISummer20UL16MiniAODAPVv2-05759,/WRtoNMutoMuMuJJ_MWR8000_N100_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v3/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N1100,8.785e-06,5.246e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05760,/WRtoNMutoMuMuJJ_MWR8000_N1100_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N1300,7.213e-06,4.497e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05761,/WRtoNMutoMuMuJJ_MWR8000_N1300_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N1500,6.055e-06,4.121e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05762,/WRtoNMutoMuMuJJ_MWR8000_N1500_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N1700,5.172e-06,3.546e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05763,/WRtoNMutoMuMuJJ_MWR8000_N1700_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N1900,4.551e-06,3.027e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05764,/WRtoNMutoMuMuJJ_MWR8000_N1900_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N2100,4.059e-06,2.727e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05765,/WRtoNMutoMuMuJJ_MWR8000_N2100_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N2300,3.671e-06,2.312e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05766,/WRtoNMutoMuMuJJ_MWR8000_N2300_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N2500,3.352e-06,1.928e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05767,/WRtoNMutoMuMuJJ_MWR8000_N2500_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N2700,3.104e-06,1.858e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05768,/WRtoNMutoMuMuJJ_MWR8000_N2700_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N2900,2.88e-06,1.82e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05769,/WRtoNMutoMuMuJJ_MWR8000_N2900_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N300,2.584e-05,1.474e-08,new,EXO-RunIISummer20UL16MiniAODAPVv2-05795,/WRtoNMutoMuMuJJ_MWR8000_N300_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N3100,2.695e-06,1.614e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05770,/WRtoNMutoMuMuJJ_MWR8000_N3100_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N3300,2.53e-06,1.567e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05771,/WRtoNMutoMuMuJJ_MWR8000_N3300_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N3500,2.365e-06,1.3e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05772,/WRtoNMutoMuMuJJ_MWR8000_N3500_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N3700,2.213e-06,1.209e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05773,/WRtoNMutoMuMuJJ_MWR8000_N3700_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N3900,2.069e-06,1.184e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05774,/WRtoNMutoMuMuJJ_MWR8000_N3900_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N4100,1.94e-06,1.225e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05775,/WRtoNMutoMuMuJJ_MWR8000_N4100_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N4300,1.8e-06,1.09e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05776,/WRtoNMutoMuMuJJ_MWR8000_N4300_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N4500,1.659e-06,9.671e-10,new,EXO-RunIISummer20UL16MiniAODAPVv2-05777,/WRtoNMutoMuMuJJ_MWR8000_N4500_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N4700,1.524e-06,8.853e-10,new,EXO-RunIISummer20UL16MiniAODAPVv2-05778,/WRtoNMutoMuMuJJ_MWR8000_N4700_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N4900,1.391e-06,8.23e-10,new,EXO-RunIISummer20UL16MiniAODAPVv2-05779,/WRtoNMutoMuMuJJ_MWR8000_N4900_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N5100,1.265e-06,7.052e-10,new,EXO-RunIISummer20UL16MiniAODAPVv2-05780,/WRtoNMutoMuMuJJ_MWR8000_N5100_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N5300,1.132e-06,6.316e-10,new,EXO-RunIISummer20UL16MiniAODAPVv2-05781,/WRtoNMutoMuMuJJ_MWR8000_N5300_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N5500,1.004e-06,5.449e-10,new,EXO-RunIISummer20UL16MiniAODAPVv2-05782,/WRtoNMutoMuMuJJ_MWR8000_N5500_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N5700,8.791e-07,4.646e-10,new,EXO-RunIISummer20UL16MiniAODAPVv2-05783,/WRtoNMutoMuMuJJ_MWR8000_N5700_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N5900,7.601e-07,3.972e-10,new,EXO-RunIISummer20UL16MiniAODAPVv2-05784,/WRtoNMutoMuMuJJ_MWR8000_N5900_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N6100,6.441e-07,3.802e-10,new,EXO-RunIISummer20UL16MiniAODAPVv2-05785,/WRtoNMutoMuMuJJ_MWR8000_N6100_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N6300,5.312e-07,3.328e-10,new,EXO-RunIISummer20UL16MiniAODAPVv2-05786,/WRtoNMutoMuMuJJ_MWR8000_N6300_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N6500,4.279e-07,2.513e-10,new,EXO-RunIISummer20UL16MiniAODAPVv2-05787,/WRtoNMutoMuMuJJ_MWR8000_N6500_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N6700,3.323e-07,2.001e-10,new,EXO-RunIISummer20UL16MiniAODAPVv2-05788,/WRtoNMutoMuMuJJ_MWR8000_N6700_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N6900,2.463e-07,1.448e-10,new,EXO-RunIISummer20UL16MiniAODAPVv2-05789,/WRtoNMutoMuMuJJ_MWR8000_N6900_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N700,1.427e-05,8.492e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05797,/WRtoNMutoMuMuJJ_MWR8000_N700_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N7100,1.7e-07,9.563e-11,new,EXO-RunIISummer20UL16MiniAODAPVv2-05790,/WRtoNMutoMuMuJJ_MWR8000_N7100_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N7300,1.076e-07,6.191e-11,new,EXO-RunIISummer20UL16MiniAODAPVv2-05791,/WRtoNMutoMuMuJJ_MWR8000_N7300_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N7500,5.871e-08,3.795e-11,new,EXO-RunIISummer20UL16MiniAODAPVv2-05792,/WRtoNMutoMuMuJJ_MWR8000_N7500_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N7700,2.499e-08,1.395e-11,new,EXO-RunIISummer20UL16MiniAODAPVv2-05793,/WRtoNMutoMuMuJJ_MWR8000_N7700_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N7900,7.242e-09,3.749e-12,new,EXO-RunIISummer20UL16MiniAODAPVv2-05794,/WRtoNMutoMuMuJJ_MWR8000_N7900_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N900,1.105e-05,6.788e-09,new,EXO-RunIISummer20UL16MiniAODAPVv2-05798,/WRtoNMutoMuMuJJ_MWR8000_N900_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR6000_N100,0.0001654,6.456e-08,new,EXO-RunIISummer20UL17MiniAODv2-06343,/WRtoNMutoMuMuJJ_MWR6000_N100_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL17MiniAODv2-106X_mc2017_realistic_v9-v2/MINIAODSIM
WRtoNMutoMuMuJJ_MWR8000_N500,1.883e-05,7.847e-09,new,EXO-RunIISummer20UL17MiniAODv2-06410,/WRtoNMutoMuMuJJ_MWR8000_N500_TuneCP5_13TeV_madgraph-pythia8/RunIISummer20UL17MiniAODv2-106X_mc2017_realistic_v9-v2/MINIAODSIM
