Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	ElectronTrig_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct	DYJets_Stat_pct	DYJets_SystUp_pct	DYJets_SystDn_pct	DYJets_TotalUp_pct	DYJets_TotalDn_pct	DYJets_Pileup_pct	DYJets_ElectronID_pct	DYJets_ElectronReco_pct	DYJets_ElectronTrig_pct	DYJets_MuonID_pct	DYJets_MuonReco_pct	DYJets_MuonTrig_pct	DYJets_MuonIso_pct	DYJets_JER_pct	DYJets_JES_pct	TT_Stat_pct	TT_SystUp_pct	TT_SystDn_pct	TT_TotalUp_pct	TT_TotalDn_pct	TT_Pileup_pct	TT_ElectronID_pct	TT_ElectronReco_pct	TT_ElectronTrig_pct	TT_MuonID_pct	TT_MuonReco_pct	TT_MuonTrig_pct	TT_MuonIso_pct	TT_JER_pct	TT_JES_pct	Nonprompt_Stat_pct	Nonprompt_SystUp_pct	Nonprompt_SystDn_pct	Nonprompt_TotalUp_pct	Nonprompt_TotalDn_pct	Nonprompt_Pileup_pct	Nonprompt_ElectronID_pct	Nonprompt_ElectronReco_pct	Nonprompt_ElectronTrig_pct	Nonprompt_MuonID_pct	Nonprompt_MuonReco_pct	Nonprompt_MuonTrig_pct	Nonprompt_MuonIso_pct	Nonprompt_JER_pct	Nonprompt_JES_pct	Others_Stat_pct	Others_SystUp_pct	Others_SystDn_pct	Others_TotalUp_pct	Others_TotalDn_pct	Others_Pileup_pct	Others_ElectronID_pct	Others_ElectronReco_pct	Others_ElectronTrig_pct	Others_MuonID_pct	Others_MuonReco_pct	Others_MuonTrig_pct	Others_MuonIso_pct	Others_JER_pct	Others_JES_pct	WR4000N100EE	WR4000N2100EE
31	300.0000	310.0000	0.2207	0.0000	0.0000	0.0734	0.0684	0.0789	51.3814	3.8717	4.8028	51.5271	51.6054	2.8420	0.3994	3.8460	0.1979	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	77.6098	8.6051	10.7358	78.0854	78.3488	9.4574	0.3972	5.0598	0.2387	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	10.7918	10.7598	100.5806	100.5772	10.4861	0.3972	2.5172	0.1007	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	89.0583	10.8809	23.8330	89.7205	92.1921	23.5123	0.4033	3.8679	0.2440	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0971	0.0084
32	310.0000	320.0000	0.2148	0.0000	0.0000	0.0812	0.0000	0.1336	41.5194	2.2105	7.0226	41.5782	42.1091	6.6656	0.3984	2.1089	0.5295	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	67.2577	1.7638	10.5823	67.2809	68.0852	10.4343	0.3972	1.5920	0.6471	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	52.7738	2.4979	5.0394	52.8329	53.0139	4.3767	0.3992	2.4228	0.4581	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0061
33	320.0000	330.0000	0.3469	0.0000	0.0000	0.1997	0.1262	0.0211	34.9509	7.2168	7.2616	35.6882	35.6972	7.1126	0.4000	1.2287	0.6869	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	48.1246	17.7659	16.0193	51.2992	50.7208	17.7198	0.3972	1.0319	0.6431	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	58.2871	4.8912	8.5335	58.4919	58.9084	8.4242	0.3972	1.0958	0.7033	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	36.2429	7.3313	4.2056	36.9770	36.4861	6.1157	0.4426	3.8910	1.0050	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0798	0.0086
34	330.0000	340.0000	0.1460	0.0000	0.0000	0.1196	0.0000	0.0265	42.9849	5.7005	3.4919	43.3612	43.1265	4.5359	0.3982	3.3714	0.6292	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	52.1723	4.4880	3.8168	52.3650	52.3118	2.3611	0.3972	3.7420	0.6383	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	26.5709	14.4751	12.4432	30.2579	29.3401	14.3575	0.4028	1.6977	0.5885	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0799	0.0090
35	340.0000	350.0000	0.1260	0.0000	0.0000	0.0560	0.0562	0.0137	63.0163	3.6757	11.7902	63.1234	64.1097	11.7179	0.3983	1.0588	0.6490	0.0000	0.0000	0.0000	0.0000	0.0000	0.0711	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	1.3652	9.1147	100.0093	100.4145	9.0118	0.3972	1.1577	0.6048	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	9.0132	17.1273	100.4054	101.4561	17.0924	0.3972	0.7335	0.7071	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.6665	2.2234	2.2419	9.9189	9.9231	0.7470	0.4069	1.9882	0.5913	0.0000	0.0000	0.0000	0.0000	0.0000	0.6530	0.0854	0.0088
36	350.0000	360.0000	0.0270	0.0000	0.0000	0.0084	0.0000	0.0186	32.7588	23.5937	12.3821	40.3708	35.0208	23.5159	0.4065	1.7697	0.6085	0.0000	0.0000	0.0000	0.0000	0.0000	0.2048	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	88.7804	55.2267	133.7234	114.2365	88.7699	0.3972	1.1577	0.6048	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	14.6747	7.5450	6.4117	16.5007	16.0143	7.2247	0.4107	2.0468	0.6102	0.0000	0.0000	0.0000	0.0000	0.0000	0.2975	0.0822	0.0109
37	360.0000	370.0000	0.1777	0.0000	0.0000	0.1273	0.0363	0.0141	46.7510	2.1130	6.2793	46.7987	47.1708	5.9131	0.4301	1.7749	1.0628	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	58.4019	2.2960	6.1045	58.4470	58.7201	5.6563	0.4421	1.8977	1.2144	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	27.9562	36.1444	103.8343	106.3316	36.1136	0.3972	1.3027	0.6048	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	54.7274	22.6348	31.4474	59.2235	63.1191	31.3762	0.4068	1.8826	0.8748	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0775	0.0102
38	370.0000	380.0000	0.0926	0.0000	0.0000	0.0028	0.0704	0.0194	69.5601	2.7634	2.4018	69.6150	69.6015	1.3996	0.4342	2.0546	1.1260	0.0000	0.0000	0.0000	0.0000	0.0000	0.2039	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	55.8715	34.7222	114.5497	105.8566	55.7922	0.5061	2.3658	1.7329	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	72.2919	4.0114	4.4148	72.4031	72.4265	3.1997	0.3972	2.9701	0.5221	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	203.1989	4.2619	3.6612	203.2436	203.2319	2.3890	0.5581	1.3127	3.2283	0.0000	0.0000	0.0000	0.0000	0.0000	0.9734	0.0771	0.0099
40	390.0000	400.0000	0.1188	0.0000	0.0000	0.0289	0.0679	0.0220	60.0668	2.3222	5.7943	60.1117	60.3456	5.3086	0.3987	2.2089	0.5953	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	71.8475	4.2070	3.1370	71.9705	71.9159	2.8032	0.3972	3.0668	0.5271	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	2.1186	7.7083	100.0224	100.2966	7.4114	0.3972	1.9912	0.6048	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	30.3505	6.7723	9.5514	31.0969	31.8179	9.3574	0.4051	1.7535	0.6554	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0648	0.0093
41	400.0000	410.0000	0.0428	0.0000	0.0000	0.0104	0.0151	0.0173	194.2501	46.1786	23.7881	199.6636	195.7012	46.1427	0.4003	1.6746	0.5917	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	37.1746	40.5906	106.6862	107.9240	40.5677	0.3972	1.1577	0.6048	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	544.4421	154.1778	88.1667	565.8515	551.5347	154.1658	0.3972	1.7840	0.6049	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19.5010	4.1238	4.3371	19.9322	19.9774	3.8405	0.4048	1.8894	0.5723	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0657	0.0098
42	410.0000	420.0000	0.0747	0.0000	0.0000	0.0562	0.0000	0.0185	50.2450	4.6380	3.0756	50.4586	50.3391	3.7797	0.4035	2.5650	0.6945	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	66.3374	8.5032	4.4456	66.8801	66.4862	8.0635	0.4045	2.5632	0.7424	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	22.8036	5.4035	9.6280	23.4350	24.7528	9.2536	0.4004	2.5705	0.5488	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0685	0.0065
43	420.0000	430.0000	0.0189	0.0000	0.0000	0.0000	0.0000	0.0189	27.1187	7.1969	4.0178	28.0574	27.4147	6.7178	0.4063	2.4617	0.6647	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	27.1187	7.1969	4.0178	28.0574	27.4147	6.7178	0.4063	2.4617	0.6647	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0694	0.0103
44	430.0000	440.0000	0.0582	0.0000	0.0000	0.0000	0.0051	0.0531	67.9086	8.2222	1.8268	68.4045	67.9332	8.0167	0.4083	1.6014	0.7784	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	133.1523	60.5150	166.5219	116.8849	133.0530	0.5061	4.7355	1.9408	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	73.7888	8.5689	4.2289	74.2847	73.9099	8.4337	0.3990	1.3015	0.6672	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0662	0.0083
45	440.0000	450.0000	0.0927	0.0000	0.0000	0.0000	0.0755	0.0172	81.7790	4.5624	10.0024	81.9062	82.3885	9.8840	0.3988	1.3481	0.5972	0.0000	0.0000	0.0000	0.0000	0.0000	0.1455	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	4.5843	11.7858	100.1050	100.6921	11.7065	0.3972	1.1577	0.6048	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	39.0034	4.5758	3.0652	39.2709	39.1237	3.9602	0.4057	2.1847	0.5635	0.0000	0.0000	0.0000	0.0000	0.0000	0.7850	0.0537	0.0106
46	450.0000	460.0000	0.1192	0.0000	0.0000	0.0031	0.0000	0.1160	87.1569	14.1421	10.9704	88.2968	87.8446	14.0487	0.3982	1.4544	0.5998	0.0000	0.0000	0.0000	0.0000	0.0000	0.0298	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	138.9551	61.4096	171.1973	117.3505	138.8955	0.3972	4.0041	0.6048	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	89.4703	16.1589	14.9761	90.9178	90.7150	16.0832	0.3982	1.3856	0.5997	0.0000	0.0000	0.0000	0.0000	0.0000	0.0306	0.0582	0.0069
47	460.0000	470.0000	0.0217	0.0000	0.0000	0.0000	0.0257	-0.0041	127.3743	3.1787	6.9189	127.4140	127.5621	6.2038	0.5306	2.1271	2.1398	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	11.0175	10.9942	100.6051	100.6026	10.6080	0.5061	2.3658	1.7329	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0479	0.0123
48	470.0000	480.0000	0.0042	0.0000	0.0000	0.0000	0.0000	0.0042	65.1656	26.3270	19.5148	70.2828	68.0249	26.2111	0.4035	2.4095	0.3453	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	65.1656	26.3270	19.5148	70.2828	68.0249	26.2111	0.4035	2.4095	0.3453	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0532	0.0084
49	480.0000	490.0000	0.0470	0.0000	0.0000	0.0000	0.0151	0.0319	57.1881	29.3023	28.7725	64.2581	64.0183	29.2235	0.4494	1.8085	1.0675	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	75.9593	55.8548	125.5779	114.5415	75.9266	0.3972	2.1909	0.1007	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	69.7028	7.5574	16.0700	70.1113	71.5313	15.9075	0.4741	1.6282	1.5233	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0640	0.0091
50	490.0000	500.0000	0.0476	0.0000	0.0000	0.0000	0.0385	0.0091	80.9863	21.5953	15.7596	83.8161	82.5055	21.5495	0.3991	1.1566	0.6934	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	27.1922	19.3089	103.6312	101.8471	27.1648	0.3972	0.9132	0.7071	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.7245	2.3178	3.2853	10.9721	11.2164	2.3283	0.4069	2.1917	0.6351	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0529	0.0115
51	500.0000	510.0000	0.0711	0.0000	0.0000	0.0573	0.0000	0.0138	81.0056	1.8567	8.5561	81.0268	81.4562	8.4182	0.3979	1.3498	0.6011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	4.6230	11.8009	100.1068	100.6939	11.7065	0.3972	1.3027	0.6048	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	42.7735	5.4943	12.8551	43.1249	44.6635	12.7422	0.4008	1.5448	0.5854	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0467	0.0124
52	510.0000	520.0000	0.0636	0.0000	0.0000	0.0563	0.0000	0.0073	88.5725	6.8039	14.4700	88.8334	89.7466	12.8114	0.3980	6.6866	0.6173	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	7.4932	11.7202	100.2803	100.6845	9.0118	0.3972	7.4582	0.6048	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	39.1001	18.9005	41.9442	43.4286	57.3422	41.9291	0.4042	0.7730	0.7128	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0314	0.0102
54	530.0000	540.0000	0.0081	0.0000	0.0000	0.0000	0.0000	0.0081	29.4851	2.8239	1.9670	29.6200	29.5506	2.0262	0.4033	1.8479	0.5401	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	29.4851	2.8239	1.9670	29.6200	29.5506	2.0262	0.4033	1.8479	0.5401	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0447	0.0097
55	540.0000	550.0000	0.0056	0.0000	0.0000	0.0000	0.0000	0.0056	13.8241	6.4441	5.1866	15.2523	14.7650	6.0276	0.4138	2.1823	0.5109	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13.8241	6.4441	5.1866	15.2523	14.7650	6.0276	0.4138	2.1823	0.5109	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0484	0.0109
56	550.0000	560.0000	0.0052	0.0000	0.0000	0.0000	0.0000	0.0052	13.7372	3.4090	2.0676	14.1539	13.8920	2.7104	0.4095	1.9389	0.5899	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13.7372	3.4090	2.0676	14.1539	13.8920	2.7104	0.4095	1.9389	0.5899	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0386	0.0123
57	560.0000	570.0000	0.0316	0.0000	0.0000	0.0000	0.0254	0.0061	80.6954	32.0583	34.3677	86.8302	87.7091	34.1421	0.4883	3.5131	1.6956	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	41.0496	43.8503	108.0975	109.1918	43.6468	0.5061	3.7120	1.9427	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	16.4096	6.1076	6.3668	17.5093	17.6014	5.7193	0.4145	2.6851	0.6664	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0314	0.0110
58	570.0000	580.0000	0.0751	0.0000	0.0000	0.0000	0.0000	0.0751	92.5422	13.7220	28.4863	93.5540	96.8273	28.4504	0.3975	1.1850	0.6949	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	92.5422	13.7220	28.4863	93.5540	96.8273	28.4504	0.3975	1.1850	0.6949	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0365	0.0116
59	580.0000	590.0000	0.0274	0.0000	0.0000	0.0223	0.0000	0.0051	81.6067	2.5266	12.3775	81.6458	82.5400	12.2995	0.3995	0.9396	0.6733	0.0000	0.0000	0.0000	0.0000	0.0000	0.6550	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	1.5630	13.4984	100.0122	100.9069	13.4540	0.3972	0.7335	0.7071	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	14.2306	7.3204	8.2593	16.0030	16.4537	7.1917	0.4098	1.8516	0.5240	0.0000	0.0000	0.0000	0.0000	0.0000	3.5530	0.0392	0.0143
60	590.0000	600.0000	0.0045	0.0000	0.0000	0.0000	0.0000	0.0045	14.5233	6.0833	6.2781	15.7458	15.8221	5.9525	0.4099	1.8478	0.6326	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	14.5233	6.0833	6.2781	15.7458	15.8221	5.9525	0.4099	1.8478	0.6326	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0328	0.0112
61	600.0000	610.0000	0.0044	0.0000	0.0000	0.0000	0.0000	0.0044	15.4662	5.5641	31.6481	16.4366	35.2251	4.9269	0.4091	2.5026	0.5037	0.0000	0.0000	0.0000	0.0000	0.0000	31.4085	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	15.4662	5.5641	31.6481	16.4366	35.2251	4.9269	0.4091	2.5026	0.5037	0.0000	0.0000	0.0000	0.0000	0.0000	31.4085	0.0276	0.0113
62	610.0000	620.0000	0.0275	0.0000	0.0000	0.0193	0.0000	0.0082	71.1258	13.6155	13.1543	72.4173	72.3320	13.5269	0.4071	1.2850	0.7675	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	15.7643	16.0368	101.2349	101.2777	15.9902	0.3972	0.9132	0.7071	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	38.8104	8.7059	6.6171	39.7749	39.3705	8.3734	0.4305	2.1601	0.9096	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0354	0.0108
