Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	ElectronTrig_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct	DYJets_Stat_pct	DYJets_SystUp_pct	DYJets_SystDn_pct	DYJets_TotalUp_pct	DYJets_TotalDn_pct	DYJets_Pileup_pct	DYJets_ElectronID_pct	DYJets_ElectronReco_pct	DYJets_ElectronTrig_pct	DYJets_MuonID_pct	DYJets_MuonReco_pct	DYJets_MuonTrig_pct	DYJets_MuonIso_pct	DYJets_JER_pct	DYJets_JES_pct	TT_Stat_pct	TT_SystUp_pct	TT_SystDn_pct	TT_TotalUp_pct	TT_TotalDn_pct	TT_Pileup_pct	TT_ElectronID_pct	TT_ElectronReco_pct	TT_ElectronTrig_pct	TT_MuonID_pct	TT_MuonReco_pct	TT_MuonTrig_pct	TT_MuonIso_pct	TT_JER_pct	TT_JES_pct	Nonprompt_Stat_pct	Nonprompt_SystUp_pct	Nonprompt_SystDn_pct	Nonprompt_TotalUp_pct	Nonprompt_TotalDn_pct	Nonprompt_Pileup_pct	Nonprompt_ElectronID_pct	Nonprompt_ElectronReco_pct	Nonprompt_ElectronTrig_pct	Nonprompt_MuonID_pct	Nonprompt_MuonReco_pct	Nonprompt_MuonTrig_pct	Nonprompt_MuonIso_pct	Nonprompt_JER_pct	Nonprompt_JES_pct	Others_Stat_pct	Others_SystUp_pct	Others_SystDn_pct	Others_TotalUp_pct	Others_TotalDn_pct	Others_Pileup_pct	Others_ElectronID_pct	Others_ElectronReco_pct	Others_ElectronTrig_pct	Others_MuonID_pct	Others_MuonReco_pct	Others_MuonTrig_pct	Others_MuonIso_pct	Others_JER_pct	Others_JES_pct	WR4000N100MM	WR4000N2100MM
30	290.0000	300.0000	0.3390	0.0000	0.0000	0.2044	0.0995	0.0351	35.0262	0.7862	1.0485	35.0350	35.0419	0.7251	0.0000	0.0000	0.0000	0.2328	0.0000	0.6917	0.2141	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	41.1598	2.7055	4.3835	41.2486	41.3925	4.3420	0.0000	0.0000	0.0000	0.1443	0.0000	0.5571	0.1791	0.0000	0.0000	76.3941	7.6553	8.0413	76.7767	76.8161	8.0116	0.0000	0.0000	0.0000	0.3878	0.0000	0.5147	0.2516	0.0000	0.0000	100.4024	5.9461	2.0010	100.5783	100.4223	5.5900	0.0000	0.0000	0.0000	0.3091	0.0000	1.9785	0.3117	0.0000	0.0000	0.1638	0.0046
31	300.0000	310.0000	0.5812	0.0000	0.0000	0.0702	0.4130	0.0980	32.9616	1.5983	7.1175	33.0003	33.7213	6.9976	0.0000	0.0000	0.0000	0.3572	0.0000	1.1998	0.3688	0.0000	0.0121	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	105.6076	29.5382	23.1426	109.6607	108.1136	29.5381	0.0000	0.0000	0.0000	0.0365	0.0000	0.0208	0.0603	0.0000	0.0000	39.7864	0.7250	3.7503	39.7930	39.9627	3.6799	0.0000	0.0000	0.0000	0.1582	0.0000	0.6871	0.1690	0.0000	0.0000	66.1575	4.7364	10.5397	66.3268	66.9918	9.4245	0.0000	0.0000	0.0000	1.4781	0.0000	4.2353	1.5183	0.0000	0.0717	0.1723	0.0049
32	310.0000	320.0000	2.9636	0.0000	0.0000	0.1475	2.7889	0.0272	76.0376	66.0482	42.6628	100.7178	87.1884	66.0424	0.0000	0.0000	0.0000	0.2588	0.0000	0.7989	0.2503	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	60.7905	5.6364	7.9462	61.0512	61.3076	7.9067	0.0000	0.0000	0.0000	0.1652	0.0000	0.7536	0.1877	0.0000	0.0000	80.7350	70.4569	45.5291	107.1555	92.6878	70.4516	0.0000	0.0000	0.0000	0.2617	0.0000	0.7814	0.2518	0.0000	0.0000	26.0856	15.1095	10.5523	30.1456	28.1391	14.8266	0.0000	0.0000	0.0000	0.4662	0.0000	2.8400	0.4313	0.0000	0.0000	0.1944	0.0033
33	320.0000	330.0000	0.3444	0.0000	0.0000	0.1903	0.1278	0.0262	30.1453	2.0777	1.0285	30.2168	30.1628	1.8144	0.0000	0.0000	0.0000	0.2910	0.0000	0.9215	0.2976	0.0358	0.0358	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	41.4449	2.3754	1.0676	41.5129	41.4587	2.2562	0.0000	0.0000	0.0000	0.2104	0.0000	0.6798	0.2132	0.0000	0.0000	52.4305	6.2842	4.1186	52.8057	52.5920	6.2605	0.0000	0.0000	0.0000	0.1235	0.0000	0.5119	0.1412	0.0000	0.0000	30.4750	5.3416	5.3193	30.9396	30.9358	1.1186	0.0000	0.0000	0.0000	1.6928	0.0000	4.6717	1.6726	0.4704	0.4704	0.1959	0.0036
34	330.0000	340.0000	0.2593	0.0000	0.0000	0.1474	0.1087	0.0032	41.4133	9.8833	8.8610	42.5763	42.3506	9.5960	0.0000	0.0000	0.0000	0.8796	0.0000	2.0110	0.8821	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	56.8022	28.1075	33.4627	63.3760	65.9260	33.2956	0.0000	0.0000	0.0000	1.4070	0.0000	2.6937	1.4049	0.0000	0.0000	58.0263	20.5055	13.7614	61.5429	59.6358	20.4999	0.0000	0.0000	0.0000	0.1241	0.0000	0.4441	0.1335	0.0000	0.0000	731.0221	147.9196	47.3385	745.8374	732.5532	145.9403	0.0000	0.0000	0.0000	2.2584	0.0000	23.9068	2.2356	0.0000	0.0000	0.1922	0.0048
35	340.0000	350.0000	0.4587	0.0000	0.0000	0.0529	0.3708	0.0351	36.6050	11.4859	11.3210	38.3647	38.3157	11.4433	0.0000	0.0000	0.0000	0.2361	0.0000	0.9240	0.2606	0.0089	0.0093	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	76.3418	2.9842	4.2538	76.4001	76.4603	4.1838	0.0000	0.0000	0.0000	0.1985	0.0000	0.7061	0.2339	0.0000	0.0000	43.7399	15.0992	14.2654	46.2727	46.0074	15.0802	0.0000	0.0000	0.0000	0.1564	0.0000	0.7156	0.1842	0.0000	0.0000	46.2160	10.1486	14.6101	47.3172	48.4704	14.1136	0.0000	0.0000	0.0000	1.1350	0.0000	3.4567	1.1081	0.1166	0.1223	0.1878	0.0030
36	350.0000	360.0000	0.2827	0.0000	0.0000	0.0670	0.1439	0.0718	41.3638	5.7138	6.4948	41.7566	41.8706	5.5148	0.0000	0.0000	0.0000	1.1910	0.0000	3.0510	1.1407	0.0000	0.0044	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	90.0587	3.7830	2.4504	90.1381	90.0920	3.6782	0.0000	0.0000	0.0000	0.2144	0.0000	0.8317	0.2103	0.0000	0.0000	62.4690	2.4327	4.6300	62.5164	62.6404	3.9706	0.0000	0.0000	0.0000	0.4002	0.0000	2.3695	0.3781	0.0000	0.0000	61.5322	17.6485	14.2309	64.0131	63.1564	15.5968	0.0000	0.0000	0.0000	3.6873	0.0000	6.4882	3.5378	0.0000	0.0174	0.1916	0.0044
37	360.0000	370.0000	0.3428	0.0000	0.0000	0.0294	0.2990	0.0143	39.3206	6.1885	3.5419	39.8046	39.4798	5.9000	0.0000	0.0000	0.0000	0.5469	0.0000	1.7096	0.5160	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	70.7215	28.8329	24.9167	76.3732	74.9825	28.5068	0.0000	0.0000	0.0000	1.6319	0.0000	3.6851	1.5669	0.0000	0.0000	44.4975	9.4439	6.8508	45.4887	45.0218	9.3223	0.0000	0.0000	0.0000	0.4333	0.0000	1.3889	0.4070	0.0000	0.0000	37.3214	9.8826	5.3117	38.6077	37.6975	8.8266	0.0000	0.0000	0.0000	0.6877	0.0000	4.3460	0.6299	0.0000	0.0000	0.1999	0.0045
38	370.0000	380.0000	0.1743	0.0000	0.0000	0.0656	0.1254	-0.0167	53.3409	7.1290	2.3158	53.8151	53.3911	3.8901	0.0000	0.0000	0.0000	0.1829	0.0000	1.0858	0.2028	0.0000	5.8682	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	71.7272	30.3993	26.7980	77.9032	76.5697	26.7895	0.0000	0.0000	0.0000	0.2390	0.0000	0.5951	0.2202	0.0000	15.6001	56.6158	9.8337	7.1268	57.4634	57.0626	9.7852	0.0000	0.0000	0.0000	0.1147	0.0000	0.9582	0.1473	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2093	0.0047
39	380.0000	390.0000	0.0996	0.0000	0.0000	0.0836	-0.0184	0.0345	103.8840	14.2904	13.3393	104.8623	104.7369	14.2321	0.0000	0.0000	0.0000	0.4473	0.0000	1.1785	0.2728	0.0000	0.0524	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	72.8380	1.7305	9.6381	72.8586	73.4729	9.6006	0.0000	0.0000	0.0000	0.5280	0.0000	0.6033	0.2816	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	29.8992	3.4887	5.0802	30.1020	30.3277	3.7236	0.0000	0.0000	0.0000	0.6761	0.0000	3.3569	0.6672	0.0000	0.1514	0.2141	0.0040
40	390.0000	400.0000	0.1257	0.0000	0.0000	0.0599	0.0366	0.0291	40.2831	18.3113	12.2635	44.2496	42.1085	17.7369	0.0000	0.0000	0.0000	1.7191	0.0000	3.8760	1.6518	0.0000	0.1067	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	68.3387	29.7094	16.4936	74.5173	70.3009	29.0839	0.0000	0.0000	0.0000	2.5498	0.0000	4.8847	2.5323	0.0000	0.0000	78.3846	20.3812	15.0638	80.9909	79.8189	20.1562	0.0000	0.0000	0.0000	1.2417	0.0000	2.5443	1.0506	0.0000	0.0000	26.6628	3.7116	9.3927	26.9199	28.2688	8.6869	0.0000	0.0000	0.0000	0.6093	0.0000	3.4760	0.5954	0.0000	0.4610	0.2063	0.0056
41	400.0000	410.0000	0.2247	0.0000	0.0000	0.1531	0.0561	0.0155	44.6934	6.3296	8.5210	45.1394	45.4985	6.1303	0.0000	0.0000	0.0000	3.0056	0.0000	4.4751	2.4773	0.0000	0.0190	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	54.3932	7.1369	7.2114	54.8594	54.8692	1.9479	0.0000	0.0000	0.0000	3.7613	0.0000	5.0267	2.9964	0.0000	0.0000	100.0000	6.2893	20.1431	100.1976	102.0086	19.8073	0.0000	0.0000	0.0000	1.5111	0.0000	2.9891	1.5091	0.0000	0.0000	9.2741	5.0191	5.0662	10.5452	10.5677	2.2440	0.0000	0.0000	0.0000	0.9445	0.0000	4.4026	0.8511	0.0000	0.2762	0.2183	0.0046
42	410.0000	420.0000	0.0508	0.0000	0.0000	0.0000	0.0372	0.0135	73.3557	20.0926	13.6009	76.0577	74.6059	19.3697	0.0000	0.0000	0.0000	1.6706	0.0000	4.7766	1.7099	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	27.7659	20.1049	103.7832	102.0010	27.1648	0.0000	0.0000	0.0000	2.0361	0.0000	4.9452	2.1017	0.0000	0.0000	8.6330	7.4772	4.8175	11.4209	9.8862	6.0382	0.0000	0.0000	0.0000	0.6663	0.0000	4.3133	0.6332	0.0000	0.0000	0.2182	0.0035
43	420.0000	430.0000	0.1387	0.0000	0.0000	0.1088	0.0155	0.0144	40.1403	8.8294	8.4170	41.1000	41.0133	6.2240	0.0000	0.0000	0.0000	2.4350	0.0000	5.2874	2.3098	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	49.1252	5.4922	5.4235	49.4312	49.4237	1.6820	0.0000	0.0000	0.0000	1.7778	0.0000	4.5447	1.8762	0.0000	0.0000	100.0000	47.4247	43.9139	110.6757	109.2173	44.7258	0.0000	0.0000	0.0000	8.5840	0.0000	11.3420	6.8100	0.0000	0.0000	9.0056	4.6311	4.5633	10.1266	10.0957	1.0534	0.0000	0.0000	0.0000	0.7784	0.0000	4.3802	0.7391	0.0000	0.0000	0.2053	0.0068
44	430.0000	440.0000	0.0021	0.0000	0.0000	0.0096	0.0000	-0.0075	1332.7525	448.5464	446.4926	1406.2088	1405.5550	447.8727	0.0000	0.0000	0.0000	19.7730	0.0000	11.1551	9.0921	0.0000	2.4138	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	62.7364	49.2221	118.0502	111.4577	62.4508	0.0000	0.0000	0.0000	1.8700	0.0000	5.2946	2.0562	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2266	0.0055
45	440.0000	450.0000	0.1349	0.0000	0.0000	0.0790	0.0000	0.0559	46.0358	15.1269	13.2863	48.4574	47.9148	14.6037	0.0000	0.0000	0.0000	1.4515	0.0000	3.4088	1.3513	0.0000	0.0144	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	60.8828	13.7196	15.0356	62.4095	62.7119	14.3926	0.0000	0.0000	0.0000	1.6317	0.0000	3.7241	1.5667	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	70.2771	17.1900	10.8161	72.3489	71.1046	16.8578	0.0000	0.0000	0.0000	1.1968	0.0000	2.9629	1.0467	0.0000	0.0348	0.2155	0.0040
46	450.0000	460.0000	0.0126	0.0000	0.0000	0.0070	0.0000	0.0056	76.2511	59.9701	34.0813	97.0085	83.5211	59.7992	0.0000	0.0000	0.0000	0.2448	0.0000	4.3997	0.6373	0.0000	0.8086	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	98.7492	56.8756	140.5397	115.0427	98.6851	0.0000	0.0000	0.0000	1.5111	0.0000	2.8454	1.5091	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	117.5462	12.8550	8.0563	118.2470	117.8220	10.9334	0.0000	0.0000	0.0000	1.3466	0.0000	6.3530	0.4581	0.0000	1.8247	0.2354	0.0044
47	460.0000	470.0000	0.1210	0.0000	0.0000	0.1177	0.0000	0.0033	61.4033	27.4126	14.6175	67.2445	63.1192	27.0740	0.0000	0.0000	0.0000	1.8128	0.0000	3.5560	1.5866	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	62.6130	26.2626	12.9106	67.8978	63.9302	25.8867	0.0000	0.0000	0.0000	2.0157	0.0000	3.5465	1.7217	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	287.5550	69.5083	79.6252	295.8366	298.3757	79.2864	0.0000	0.0000	0.0000	5.3729	0.0000	3.8916	3.1975	0.0000	0.0000	0.2275	0.0059
48	470.0000	480.0000	0.1695	0.0000	0.0000	0.0326	0.0790	0.0579	52.0870	15.7286	5.5997	54.4100	52.3872	15.0586	0.0000	0.0000	0.0000	2.0293	0.0000	3.6704	1.7432	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	76.1854	108.7893	43.6792	132.8131	87.8185	108.6790	0.0000	0.0000	0.0000	1.7982	0.0000	4.1898	1.7869	0.0000	0.0000	100.0000	14.2847	15.2792	101.0151	101.1605	14.3371	0.0000	0.0000	0.0000	2.8000	0.0000	3.8744	2.2600	0.0000	0.0000	52.7905	4.2799	4.7800	52.9637	53.0065	3.3337	0.0000	0.0000	0.0000	1.1077	0.0000	3.1000	1.0135	0.0000	0.0000	0.2208	0.0048
49	480.0000	490.0000	0.1037	0.0000	0.0000	0.0957	0.0187	-0.0106	70.9940	5.7743	4.2696	71.2285	71.1223	3.8768	0.0000	0.0000	0.0000	2.2696	0.0000	3.2804	1.5496	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	69.4547	16.0914	15.6860	71.2944	71.2040	15.4750	0.0000	0.0000	0.0000	2.2715	0.0000	3.3905	1.6743	0.0000	0.0000	100.0000	63.4516	52.4297	118.4319	112.9109	63.2169	0.0000	0.0000	0.0000	2.8754	0.0000	4.1597	2.0400	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2310	0.0065
50	490.0000	500.0000	0.0819	0.0000	0.0000	0.0000	0.0689	0.0130	84.1560	12.3241	25.5098	85.0536	87.9373	25.3134	0.0000	0.0000	0.0000	1.1885	0.0000	2.7562	1.0084	0.0000	0.1126	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	15.0136	30.8939	101.1208	104.6634	30.7525	0.0000	0.0000	0.0000	1.2417	0.0000	2.4672	1.0506	0.0000	0.0000	18.4910	5.6402	5.3484	19.3321	19.2490	3.4656	0.0000	0.0000	0.0000	0.9070	0.0000	4.2852	0.7851	0.0000	0.7083	0.2238	0.0054
51	500.0000	510.0000	0.0081	0.0000	0.0000	0.0000	0.0000	0.0081	43.7797	6.8487	5.9740	44.3122	44.1854	3.2315	0.0000	0.0000	0.0000	0.9493	0.0000	5.8826	0.9777	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	43.7797	6.8487	5.9740	44.3122	44.1854	3.2315	0.0000	0.0000	0.0000	0.9493	0.0000	5.8826	0.9777	0.0000	0.0000	0.2348	0.0043
52	510.0000	520.0000	0.2470	0.0000	0.0000	0.0822	0.1524	0.0124	43.4388	4.7256	9.0001	43.6951	44.3613	8.0567	0.0000	0.0000	0.0000	1.8094	0.0000	3.2599	1.4961	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	61.6347	5.2789	15.4238	61.8603	63.5353	14.8989	0.0000	0.0000	0.0000	1.5263	0.0000	3.3666	1.5201	0.0000	0.0000	61.9672	12.5715	15.5155	63.2295	63.8801	14.9745	0.0000	0.0000	0.0000	2.0316	0.0000	3.1720	1.5290	0.0000	0.0000	40.1384	4.3886	3.8470	40.3776	40.3223	2.0690	0.0000	0.0000	0.0000	0.9538	0.0000	3.6331	0.9330	0.0000	0.0000	0.2400	0.0049
53	520.0000	530.0000	0.0994	0.0000	0.0000	0.0907	0.0000	0.0087	54.8269	63.4398	36.2641	83.8487	65.7348	63.3405	0.0000	0.0000	0.0000	1.5202	0.0000	2.9417	1.2769	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	60.0585	69.9221	40.1535	92.1744	72.2449	69.8352	0.0000	0.0000	0.0000	1.5588	0.0000	2.8281	1.3123	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19.6348	6.3967	6.1304	20.6505	20.5696	4.6720	0.0000	0.0000	0.0000	1.1183	0.0000	4.1248	0.9083	0.0000	0.0000	0.2517	0.0065
54	530.0000	540.0000	0.0117	0.0000	0.0000	0.0000	0.0000	0.0117	19.4217	5.1519	7.6161	20.0934	20.8616	6.2435	0.0000	0.0000	0.0000	0.6735	0.0000	4.2988	0.6432	0.4303	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19.4217	5.1519	7.6161	20.0934	20.8616	6.2435	0.0000	0.0000	0.0000	0.6735	0.0000	4.2988	0.6432	0.4303	0.0000	0.2425	0.0047
55	540.0000	550.0000	0.0302	0.0000	0.0000	0.0234	0.0000	0.0068	77.4208	19.2758	11.4885	79.7843	78.2686	18.9666	0.0000	0.0000	0.0000	1.1798	0.0000	3.0640	1.0221	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	24.8452	15.5523	103.0402	101.2021	24.6660	0.0000	0.0000	0.0000	1.2417	0.0000	2.4947	1.0506	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13.5274	6.3782	5.1254	14.9557	14.4658	3.7143	0.0000	0.0000	0.0000	0.9684	0.0000	5.0093	0.9247	0.0000	0.0000	0.2381	0.0045
56	550.0000	560.0000	0.0202	0.0000	0.0000	0.0131	0.0000	0.0071	46.9082	19.6395	3.5752	50.8536	47.0443	19.3087	0.0000	0.0000	0.0000	1.2029	0.0000	3.1920	1.1181	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	72.0869	27.9452	3.1911	77.3140	72.1575	27.7621	0.0000	0.0000	0.0000	1.3497	0.0000	2.6188	1.2344	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.9065	5.8059	4.5401	13.2466	12.7427	3.7388	0.0000	0.0000	0.0000	0.9326	0.0000	4.2477	0.9040	0.0000	0.0000	0.2379	0.0043
57	560.0000	570.0000	0.0155	0.0000	0.0000	0.0000	0.0000	0.0155	41.6477	29.9938	23.9459	51.3241	48.0410	29.7182	0.0000	0.0000	0.0000	0.3701	0.0000	3.9489	0.3557	0.0000	0.7750	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	41.6477	29.9938	23.9459	51.3241	48.0410	29.7182	0.0000	0.0000	0.0000	0.3701	0.0000	3.9489	0.3557	0.0000	0.7750	0.2577	0.0044
58	570.0000	580.0000	0.0707	0.0000	0.0000	0.0000	0.0650	0.0057	91.8833	3.0479	14.4293	91.9338	93.0093	14.1048	0.0000	0.0000	0.0000	1.1826	0.0000	2.6239	1.0034	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	2.9551	15.6357	100.0437	101.2150	15.3544	0.0000	0.0000	0.0000	1.2417	0.0000	2.4672	1.0506	0.0000	0.0000	13.0697	5.2681	4.4072	14.0915	13.7928	2.8192	0.0000	0.0000	0.0000	0.5141	0.0000	4.3956	0.4691	0.0000	0.0000	0.2591	0.0056
59	580.0000	590.0000	0.1187	0.0000	0.0000	0.1199	0.0000	-0.0012	62.1531	15.5973	15.3110	64.0803	64.0112	13.4929	0.0000	0.0000	0.0000	3.6756	0.0000	6.0553	3.3225	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	61.0607	12.7992	12.2784	62.3878	62.2830	10.1591	0.0000	0.0000	0.0000	3.7177	0.0000	5.9525	3.3702	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2482	0.0079
