Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	ElectronTrig_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct	DYJets_Stat_pct	DYJets_SystUp_pct	DYJets_SystDn_pct	DYJets_TotalUp_pct	DYJets_TotalDn_pct	DYJets_Pileup_pct	DYJets_ElectronID_pct	DYJets_ElectronReco_pct	DYJets_ElectronTrig_pct	DYJets_MuonID_pct	DYJets_MuonReco_pct	DYJets_MuonTrig_pct	DYJets_MuonIso_pct	DYJets_JER_pct	DYJets_JES_pct	TT_Stat_pct	TT_SystUp_pct	TT_SystDn_pct	TT_TotalUp_pct	TT_TotalDn_pct	TT_Pileup_pct	TT_ElectronID_pct	TT_ElectronReco_pct	TT_ElectronTrig_pct	TT_MuonID_pct	TT_MuonReco_pct	TT_MuonTrig_pct	TT_MuonIso_pct	TT_JER_pct	TT_JES_pct	Nonprompt_Stat_pct	Nonprompt_SystUp_pct	Nonprompt_SystDn_pct	Nonprompt_TotalUp_pct	Nonprompt_TotalDn_pct	Nonprompt_Pileup_pct	Nonprompt_ElectronID_pct	Nonprompt_ElectronReco_pct	Nonprompt_ElectronTrig_pct	Nonprompt_MuonID_pct	Nonprompt_MuonReco_pct	Nonprompt_MuonTrig_pct	Nonprompt_MuonIso_pct	Nonprompt_JER_pct	Nonprompt_JES_pct	Others_Stat_pct	Others_SystUp_pct	Others_SystDn_pct	Others_TotalUp_pct	Others_TotalDn_pct	Others_Pileup_pct	Others_ElectronID_pct	Others_ElectronReco_pct	Others_ElectronTrig_pct	Others_MuonID_pct	Others_MuonReco_pct	Others_MuonTrig_pct	Others_MuonIso_pct	Others_JER_pct	Others_JES_pct	WR4000N100MM	WR4000N2100MM
29	280.0000	290.0000	4.1508	0.0000	0.7938	3.0789	0.1799	0.0981	17.3083	34.4745	2.6851	38.5755	17.5154	8.2061	0.0000	0.0000	0.0000	0.5056	0.0000	1.2893	0.4690	0.0000	33.4517	75.7606	169.6862	6.7277	185.8308	76.0587	20.6317	0.0000	0.0000	0.0000	0.1307	0.0000	0.5702	0.1561	0.0000	168.4262	12.3932	6.0987	2.5894	13.8126	12.6609	5.6036	0.0000	0.0000	0.0000	0.6260	0.0000	1.5107	0.5687	0.0000	1.7706	48.4316	9.9551	9.6645	49.4442	49.3865	9.9387	0.0000	0.0000	0.0000	0.1360	0.0000	0.5313	0.1580	0.0000	0.0000	36.1459	22.1389	17.2070	42.3870	40.0326	22.0758	0.0000	0.0000	0.0000	0.4371	0.0000	1.5497	0.4413	0.0000	0.1371	0.2449	0.0033
30	290.0000	300.0000	4.0566	0.0000	1.5751	2.1890	0.0552	0.2372	33.5696	2.5529	7.1487	33.6665	34.3223	6.9281	0.0000	0.0000	0.0000	0.4775	0.0000	1.6280	0.4971	0.5385	0.5385	83.8183	6.5441	20.0766	84.0734	86.1892	20.0142	0.0000	0.0000	0.0000	0.4373	0.0000	1.4629	0.4796	0.0000	0.0000	13.9949	2.1909	1.6755	14.1653	14.0948	0.3634	0.0000	0.0000	0.0000	0.5414	0.0000	1.4533	0.5427	0.9979	0.9979	70.7236	15.2605	10.0508	72.3512	71.4342	15.2442	0.0000	0.0000	0.0000	0.1789	0.0000	0.6568	0.1823	0.0000	0.0000	53.3625	14.9433	15.2085	55.4153	55.4874	14.2254	0.0000	0.0000	0.0000	0.2239	0.0000	4.5630	0.2652	0.0000	3.2297	0.2331	0.0016
31	300.0000	310.0000	4.0819	0.0000	1.6821	2.2214	0.1545	0.0240	37.0371	15.1536	15.6897	40.0172	40.2233	15.6098	0.0000	0.0000	0.0000	0.5934	0.0000	1.3774	0.5248	0.0000	0.0000	87.5760	41.1671	38.5805	96.7692	95.6975	41.1638	0.0000	0.0000	0.0000	0.2480	0.0000	0.4316	0.1649	0.0000	0.0000	14.7696	2.5123	4.1332	14.9818	15.3371	3.3352	0.0000	0.0000	0.0000	0.8883	0.0000	2.1356	0.8232	0.0000	0.0000	57.8423	0.6012	2.1819	57.8454	57.8834	2.1012	0.0000	0.0000	0.0000	0.1613	0.0000	0.5365	0.1809	0.0000	0.0000	18.7078	2.9628	3.2109	18.9410	18.9813	1.3496	0.0000	0.0000	0.0000	0.2917	0.0000	2.9109	0.3408	0.0000	0.0000	0.2481	0.0022
32	310.0000	320.0000	2.0584	0.0000	0.1716	1.9272	-0.0512	0.0107	72.6900	7.8673	3.8152	73.1145	72.7901	7.5016	0.0000	0.0000	0.0000	0.8750	0.0000	1.9814	0.7512	0.0000	0.6043	856.4448	81.6720	15.5560	860.3302	856.5861	81.6679	0.0000	0.0000	0.0000	0.4907	0.0000	0.1510	0.6415	0.0000	0.0000	13.9575	2.7971	3.3051	14.2351	14.3435	2.1814	0.0000	0.0000	0.0000	0.9770	0.0000	2.1440	0.8602	0.0000	0.6431	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	182.4018	23.9820	6.0785	183.9716	182.5030	23.4943	0.0000	0.0000	0.0000	0.8060	0.0000	4.6687	0.7249	0.0000	0.4223	0.2617	0.0039
33	320.0000	330.0000	1.7555	0.0000	-0.3396	1.7046	0.1475	0.2430	88.1322	18.1978	84.1382	89.9913	121.8463	17.7394	0.0000	0.0000	0.0000	2.1259	0.0000	2.5996	2.2911	0.0000	84.0288	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	16.7127	3.7616	2.5009	17.1308	16.8988	1.0263	0.0000	0.0000	0.0000	0.9083	0.0000	1.9333	0.7934	0.0000	2.9929	67.5693	13.5200	7.8594	68.9086	68.0249	13.1554	0.0000	0.0000	0.0000	1.5428	0.0000	2.3903	1.2771	0.0000	0.0000	55.2151	17.8252	14.9695	58.0211	57.2083	17.7970	0.0000	0.0000	0.0000	0.1645	0.0000	0.9688	0.1942	0.0000	0.0000	0.2761	0.0032
34	330.0000	340.0000	3.3439	0.0000	1.7776	1.2357	0.1338	0.1968	40.6146	4.0451	3.9619	40.8156	40.8074	0.8786	0.0000	0.0000	0.0000	1.5626	0.0000	3.2144	1.5135	0.5871	0.5871	74.8790	5.2905	4.8387	75.0656	75.0351	2.1324	0.0000	0.0000	0.0000	1.8780	0.0000	4.0247	1.9280	0.0000	0.0000	18.0902	3.9236	3.5277	18.5108	18.4309	1.4714	0.0000	0.0000	0.0000	1.4399	0.0000	2.5937	1.2435	1.5887	1.5887	70.9584	9.7242	11.5705	71.6216	71.8955	11.5433	0.0000	0.0000	0.0000	0.2111	0.0000	0.7369	0.2078	0.0000	0.0000	59.6345	3.2913	3.7012	59.7253	59.7493	3.3540	0.0000	0.0000	0.0000	0.4023	0.0000	1.4767	0.3535	0.0000	0.0000	0.2500	0.0046
35	340.0000	350.0000	1.5752	0.0000	0.3285	1.6368	-0.4183	0.0282	37.6156	28.2748	67.2510	47.0574	77.0560	67.2137	0.0000	0.0000	0.0000	0.4598	0.0000	1.7657	0.6070	0.0000	1.1644	100.0000	41.3816	31.5198	108.2240	104.8499	41.3757	0.0000	0.0000	0.0000	0.2239	0.0000	0.6269	0.2135	0.0000	0.0000	15.3800	2.9330	3.2080	15.6572	15.7110	0.7134	0.0000	0.0000	0.0000	1.0898	0.0000	2.5206	1.0232	0.0000	1.1205	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	41.4576	6.5458	6.5344	41.9712	41.9694	1.7335	0.0000	0.0000	0.0000	2.4100	0.0000	5.4096	2.3269	0.0000	0.0000	0.2448	0.0038
36	350.0000	360.0000	1.6439	0.0000	0.0000	1.5795	0.0342	0.0302	16.5520	3.4381	3.4569	16.9053	16.9092	1.0739	0.0000	0.0000	0.0000	1.2497	0.0000	2.7787	1.1765	0.0000	1.1708	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	16.7938	4.6281	3.8799	17.4199	17.2362	3.3121	0.0000	0.0000	0.0000	1.2448	0.0000	2.7437	1.1713	0.0000	1.2185	100.0000	27.9320	36.1256	103.8277	106.3252	36.1136	0.0000	0.0000	0.0000	0.2820	0.0000	0.8530	0.2395	0.0000	0.0000	165.7663	67.0652	74.3364	178.8189	181.6710	73.9420	0.0000	0.0000	0.0000	2.6003	0.0000	6.7914	2.5072	0.0000	0.1617	0.2691	0.0018
37	360.0000	370.0000	2.2998	0.0000	1.0062	1.1393	0.0689	0.0854	83.4898	26.0655	15.4378	87.4640	84.9050	26.0529	0.0000	0.0000	0.0000	0.0178	0.0000	0.8128	0.1150	0.0000	2.0859	189.3157	60.1650	36.2944	198.6461	192.7634	60.0539	0.0000	0.0000	0.0000	1.9220	0.0000	2.3794	2.0629	0.0000	0.0000	19.6475	4.8709	6.4165	20.2423	20.6687	2.8462	0.0000	0.0000	0.0000	1.5329	0.0000	3.3536	1.4242	0.0000	4.2105	100.0000	16.8481	12.5398	101.4094	100.7832	15.9793	0.0000	0.0000	0.0000	2.8000	0.0000	3.9462	2.2600	0.0000	0.0000	65.0511	18.8596	14.8289	67.7298	66.7199	18.7753	0.0000	0.0000	0.0000	0.4181	0.0000	1.6868	0.3877	0.0000	0.0000	0.2807	0.0020
38	370.0000	380.0000	2.2134	0.0000	1.2761	0.9101	0.0258	0.0014	58.4857	56.2075	31.1655	81.1163	66.2711	55.9935	0.0000	0.0000	0.0000	1.7608	0.0000	4.2273	1.7443	0.0000	0.5035	100.0000	98.6295	60.4168	140.4556	116.8340	98.4351	0.0000	0.0000	0.0000	2.0361	0.0000	5.4528	2.1017	0.0000	0.0000	23.5395	9.7981	3.8260	25.4973	23.8484	9.2685	0.0000	0.0000	0.0000	1.4066	0.0000	2.5475	1.2768	0.0000	1.2106	100.0000	10.2122	9.5629	100.5201	100.4562	10.1874	0.0000	0.0000	0.0000	0.1323	0.0000	0.6832	0.1498	0.0000	0.0000	2148.6281	141.7449	104.8446	2153.2985	2151.1846	133.4855	0.0000	0.0000	0.0000	11.2921	0.0000	45.3270	9.5498	0.0000	9.2850	0.2853	0.0042
39	380.0000	390.0000	0.7925	0.0000	0.0000	0.7404	0.0000	0.0521	18.9625	5.3150	4.9607	19.6933	19.6006	2.4523	0.0000	0.0000	0.0000	1.8009	0.0000	3.9907	1.6028	0.0000	0.7053	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19.7893	5.6566	5.1499	20.5819	20.4484	3.3039	0.0000	0.0000	0.0000	1.7565	0.0000	3.8673	1.5750	0.0000	0.7482	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	64.0847	10.7169	11.6511	64.9747	65.1353	9.6576	0.0000	0.0000	0.0000	2.4316	0.0000	5.7452	1.9974	0.0000	0.0952	0.2649	0.0031
40	390.0000	400.0000	1.3746	0.0000	0.5131	0.8417	0.0071	0.0128	39.4136	8.7148	9.5745	40.3656	40.5599	8.4824	0.0000	0.0000	0.0000	1.6896	0.0000	3.3537	1.5303	0.0000	1.8300	100.0000	10.6074	9.9832	100.5610	100.4971	10.1874	0.0000	0.0000	0.0000	1.2417	0.0000	2.4672	1.0506	0.0000	0.0000	20.6374	8.0779	10.2021	22.1620	23.0214	8.5363	0.0000	0.0000	0.0000	1.9823	0.0000	3.8844	1.8398	0.0000	2.9888	100.0000	116.0919	58.9106	153.2231	116.0623	116.0380	0.0000	0.0000	0.0000	1.5111	0.0000	2.8173	1.5091	0.0000	0.0000	43.1389	22.4919	31.7108	48.6502	53.5400	31.4178	0.0000	0.0000	0.0000	0.4928	0.0000	4.2818	0.4144	0.0000	0.0000	0.2963	0.0029
41	400.0000	410.0000	1.1495	0.0000	0.2406	0.9038	0.0000	0.0051	26.3084	19.3560	14.3322	32.6617	29.9590	18.6187	0.0000	0.0000	0.0000	2.1051	0.0000	4.4194	2.0093	0.0000	0.0000	100.0000	47.4102	28.1972	110.6694	103.8994	47.0719	0.0000	0.0000	0.0000	2.0361	0.0000	4.8371	2.1017	0.0000	0.0000	19.8608	11.7211	10.8225	23.0616	22.6181	10.5046	0.0000	0.0000	0.0000	2.1304	0.0000	4.3056	1.9904	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	718.4683	114.5188	17.2262	727.5378	718.6748	114.4079	0.0000	0.0000	0.0000	0.8730	0.0000	4.8620	0.9909	0.0000	0.0000	0.2846	0.0042
42	410.0000	420.0000	0.7675	0.0000	0.0000	0.6130	0.0000	0.1546	23.5673	5.7264	8.7700	24.2530	25.1462	6.9870	0.0000	0.0000	0.0000	2.3830	0.0000	4.2926	2.0343	0.5678	0.5678	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	24.6229	5.5630	6.4124	25.2435	25.4442	3.3712	0.0000	0.0000	0.0000	2.4667	0.0000	4.4062	2.0935	0.7110	0.7110	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	64.4998	10.0561	21.8334	65.2790	68.0949	21.3238	0.0000	0.0000	0.0000	2.0510	0.0000	3.8420	1.7993	0.0000	0.0000	0.2818	0.0034
43	420.0000	430.0000	8.0296	0.0000	0.0000	0.3953	7.6146	0.0198	94.8533	25.1319	34.9732	98.1262	101.0953	33.7518	0.0000	0.0000	0.0000	4.3279	0.0000	6.8232	4.3175	0.0000	0.4521	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	41.7658	41.4170	38.2480	58.8197	56.6330	41.2541	0.0000	0.0000	0.0000	1.5705	0.0000	3.0211	1.3687	0.0000	9.1841	100.0000	24.4213	34.9491	102.9388	105.9313	33.6470	0.0000	0.0000	0.0000	4.4800	0.0000	7.0273	4.4800	0.0000	0.0000	58.1709	9.8216	11.1257	58.9942	59.2253	10.2545	0.0000	0.0000	0.0000	0.8936	0.0000	4.2053	0.6888	0.0000	0.0000	0.2908	0.0053
44	430.0000	440.0000	0.7165	0.0000	0.0000	0.7508	0.0000	-0.0343	25.2785	5.7863	5.9572	25.9323	25.9710	1.6913	0.0000	0.0000	0.0000	2.3483	0.0000	4.8916	2.0096	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	22.3584	5.5892	6.3134	23.0465	23.2327	3.0666	0.0000	0.0000	0.0000	2.2723	0.0000	4.7211	1.9461	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3120	0.0059
45	440.0000	450.0000	0.3858	0.0000	0.0000	0.3685	0.0000	0.0173	31.0817	10.6373	10.3602	32.8516	32.7629	9.8004	0.0000	0.0000	0.0000	1.8705	0.0000	3.3377	1.5701	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	32.5198	11.1910	10.9718	34.3915	34.3208	10.4047	0.0000	0.0000	0.0000	1.9031	0.0000	3.2915	1.5889	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	25.1168	6.6298	5.5305	25.9770	25.7185	4.7458	0.0000	0.0000	0.0000	1.1776	0.0000	4.3216	1.1700	0.0000	0.0000	0.2794	0.0034
46	450.0000	460.0000	0.5224	0.0000	0.0000	0.5353	-0.0258	0.0128	28.6000	6.5670	5.5117	29.3443	29.1263	2.4348	0.0000	0.0000	0.0000	1.8636	0.0000	4.2595	1.7361	0.0000	4.3006	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	27.4890	6.4466	5.6864	28.2348	28.0710	2.9420	0.0000	0.0000	0.0000	1.8595	0.0000	4.1711	1.7278	0.0000	4.1966	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.0148	6.3765	6.5008	11.0420	11.1142	4.6858	0.0000	0.0000	0.0000	0.7862	0.0000	4.4438	0.7089	0.0000	0.0000	0.2899	0.0042
47	460.0000	470.0000	0.5261	0.0000	0.0000	0.4391	0.0681	0.0189	28.1662	6.7794	8.7110	28.9706	29.4825	7.2757	0.0000	0.0000	0.0000	1.8638	0.0000	4.0633	1.7922	0.0000	2.0692	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	29.9528	5.6640	5.4333	30.4836	30.4416	1.9702	0.0000	0.0000	0.0000	1.9721	0.0000	4.2825	1.9251	0.0000	2.4791	100.0000	37.6397	43.7266	106.8492	109.1422	43.6213	0.0000	0.0000	0.0000	1.2417	0.0000	2.5666	1.0506	0.0000	0.0000	26.6631	4.8519	5.6595	27.1010	27.2571	2.9207	0.0000	0.0000	0.0000	1.5873	0.0000	4.3606	1.3746	0.0000	0.5690	0.3070	0.0020
48	470.0000	480.0000	0.6249	0.0000	0.0000	0.4412	0.0830	0.1007	28.3933	4.6265	6.6588	28.7678	29.1636	5.1526	0.0000	0.0000	0.0000	1.7774	0.0000	3.5406	1.4801	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	32.3353	7.3997	7.7722	33.1712	33.2562	6.5335	0.0000	0.0000	0.0000	1.6711	0.0000	3.6064	1.4253	0.0000	0.0000	74.2296	3.3355	7.6820	74.3045	74.6260	6.9215	0.0000	0.0000	0.0000	1.4194	0.0000	2.6982	1.3531	0.0000	0.0000	85.0449	5.0357	10.5528	85.1939	85.6972	9.2798	0.0000	0.0000	0.0000	2.5387	0.0000	3.9473	1.8254	0.0000	0.0000	0.2965	0.0060
49	480.0000	490.0000	0.2530	0.0000	0.0000	0.2581	0.0119	-0.0170	41.7232	6.1212	6.2176	42.1698	42.1839	1.4533	0.0000	0.0000	0.0000	2.6385	0.0000	4.8366	2.5192	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	38.9928	7.4427	9.2284	39.6968	40.0700	7.0800	0.0000	0.0000	0.0000	2.5851	0.0000	4.7117	2.5098	0.0000	0.0000	100.0000	89.7593	59.3226	134.3754	116.2720	89.6023	0.0000	0.0000	0.0000	2.8754	0.0000	3.9670	2.0400	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3138	0.0040
50	490.0000	500.0000	0.6213	0.0000	0.1322	0.4706	0.0000	0.0185	35.4451	15.3127	10.1756	38.6113	36.8768	13.8920	0.0000	0.0000	0.0000	1.6426	0.0000	3.9353	1.4551	0.0000	4.6034	100.0000	39.5511	19.3689	107.5374	101.8585	39.2297	0.0000	0.0000	0.0000	1.1836	0.0000	4.8652	0.4998	0.0000	0.0000	37.4011	11.0300	8.9031	38.9936	38.4461	8.1015	0.0000	0.0000	0.0000	1.7514	0.0000	3.6231	1.6994	0.0000	6.0782	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	32.8868	25.3101	20.8005	41.4987	38.9127	24.5836	0.0000	0.0000	0.0000	2.1551	0.0000	5.2272	2.0684	0.0000	0.0000	0.3144	0.0045
51	500.0000	510.0000	1.1411	0.0000	0.7857	0.3895	-0.0514	0.0173	69.7880	13.1855	12.2192	71.0227	70.8497	8.9533	0.0000	0.0000	0.0000	4.4801	0.0000	7.3778	4.3810	0.0000	0.0000	100.0000	15.4420	16.9052	101.1852	101.4189	12.2411	0.0000	0.0000	0.0000	5.4000	0.0000	8.8296	5.4000	0.0000	0.0000	30.5475	6.6948	5.3942	31.2725	31.0201	3.9473	0.0000	0.0000	0.0000	2.4114	0.0000	4.3327	2.1571	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	47.7121	54.2458	23.6532	72.2430	53.2534	54.0570	0.0000	0.0000	0.0000	1.5242	0.0000	4.0638	1.2665	0.0000	0.0000	0.3046	0.0046
52	510.0000	520.0000	0.5104	0.0000	0.0000	0.4995	0.0000	0.0109	27.6175	5.8872	9.5731	28.2380	29.2296	8.8280	0.0000	0.0000	0.0000	1.3948	0.0000	3.2276	1.2027	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	28.2168	5.9084	9.6342	28.8287	29.8162	8.8968	0.0000	0.0000	0.0000	1.4086	0.0000	3.2103	1.2126	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	15.6164	5.1706	7.0108	16.4501	17.1179	5.6708	0.0000	0.0000	0.0000	0.7596	0.0000	4.0251	0.7478	0.0000	0.0000	0.3166	0.0062
53	520.0000	530.0000	0.1437	0.0000	0.0000	0.1325	0.0000	0.0112	37.2088	17.5523	18.1464	41.1410	41.3979	15.5672	0.0000	0.0000	0.0000	3.4930	0.0000	6.4833	3.3929	0.0000	6.2346	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	40.3162	17.7346	18.8581	44.0445	44.5087	15.6080	0.0000	0.0000	0.0000	3.6937	0.0000	6.6572	3.5979	0.0000	6.7600	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	17.9777	15.7850	10.4895	23.9241	20.8141	15.0823	0.0000	0.0000	0.0000	1.1116	0.0000	4.4198	0.9600	0.0000	0.0000	0.3091	0.0049
54	530.0000	540.0000	0.2223	0.0000	0.0000	0.1094	0.0000	0.1129	54.4697	24.9105	24.9919	59.8956	59.9295	24.3519	0.0000	0.0000	0.0000	2.2971	0.0000	4.6314	2.2342	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	58.3898	5.8474	6.5609	58.6819	58.7572	3.1631	0.0000	0.0000	0.0000	2.6830	0.0000	4.4403	2.5007	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	91.1098	47.1237	45.2220	102.5750	101.7154	46.7957	0.0000	0.0000	0.0000	1.9233	0.0000	4.8166	1.9760	0.0000	0.0000	0.3215	0.0034
55	540.0000	550.0000	0.0367	0.0000	0.0000	0.0167	0.0000	0.0201	228.1643	119.3435	84.2546	257.4913	243.2237	119.0344	0.0000	0.0000	0.0000	4.2275	0.0000	6.8338	3.0175	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	497.9042	246.7891	170.0525	555.7098	526.1430	246.4321	0.0000	0.0000	0.0000	7.0019	0.0000	10.1407	4.9191	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	57.3538	13.9687	13.4261	59.0303	58.9043	13.1408	0.0000	0.0000	0.0000	1.9215	0.0000	4.0850	1.4368	0.0000	0.0000	0.3214	0.0031
56	550.0000	560.0000	0.1463	0.0000	0.0000	0.1383	0.0000	0.0080	42.8794	7.8783	4.5816	43.5972	43.1235	6.8137	0.0000	0.0000	0.0000	1.4169	0.0000	3.4301	1.3666	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	45.3362	8.5432	4.9039	46.1341	45.6006	7.5739	0.0000	0.0000	0.0000	1.4589	0.0000	3.3927	1.4084	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19.1996	8.8691	7.6147	21.1492	20.6545	7.8184	0.0000	0.0000	0.0000	0.6881	0.0000	4.0802	0.6424	0.0000	0.0000	0.2820	0.0031
57	560.0000	570.0000	0.3945	0.0000	0.2396	0.0964	0.0478	0.0105	63.2929	63.2131	38.5901	89.4532	74.1295	62.9027	0.0000	0.0000	0.0000	3.1201	0.0000	4.7776	2.5672	0.0000	0.0000	100.0000	98.8324	57.0190	140.5982	115.1137	98.6851	0.0000	0.0000	0.0000	2.8000	0.0000	4.0196	2.2600	0.0000	0.0000	52.9348	12.4113	10.5218	54.3703	53.9704	7.3050	0.0000	0.0000	0.0000	4.9461	0.0000	7.7400	4.0381	0.0000	0.0000	100.0000	12.3187	25.9203	100.7559	103.3047	25.6786	0.0000	0.0000	0.0000	1.5111	0.0000	2.8173	1.5091	0.0000	0.0000	29.0026	13.1321	10.7884	31.8371	30.9442	12.4997	0.0000	0.0000	0.0000	0.9898	0.0000	3.7989	0.8937	0.0000	0.0000	0.2961	0.0059
58	570.0000	580.0000	0.1233	0.0000	0.0000	0.1169	0.0000	0.0064	53.5218	9.4773	12.9310	54.3544	55.0617	12.0021	0.0000	0.0000	0.0000	1.7315	0.0000	4.1390	1.7763	0.0000	0.0661	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	56.4578	9.9371	13.5833	57.3257	58.0689	12.6894	0.0000	0.0000	0.0000	1.7907	0.0000	4.1247	1.8385	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.3579	4.5227	4.7691	13.1595	13.2462	1.1595	0.0000	0.0000	0.0000	0.6538	0.0000	4.3992	0.6435	0.0000	1.2699	0.3211	0.0038
